country_name,country_code,year,agriculture_forestry_and_fishing_value_added_percent_of_gdp,adjusted_savings_natural_resources_depletion_percent_of_gni,access_to_electricity_percent_of_population,adjusted_savings_energy_depletion_percent_of_gni,adjusted_savings_carbon_dioxide_damage_percent_of_gni,access_to_clean_fuels_and_technologies_for_cooking_percent_of_population,agriculture_forestry_and_fishing_value_added_annual_percent_growth
El Salvador,SLV,2009,6.66859073198944,0.704974928641454,91.1,0.10919895387217,1.08229807321177,75.2,-5.307261942
El Salvador,SLV,2010,6.98170850697531,1.05965719467042,91.6,0,1.04357750893532,77,5.01474707432288
El Salvador,SLV,2011,7.33019190703113,0.858470796547703,92.6,0.0003284734145848,1.02837995073359,78.6,-4.119848891
El Salvador,SLV,2012,6.5143562539307,0.803679749083649,93.7,0.0003032793520885,1.02528968469833,80.4,4.2968735898458
El Salvador,SLV,2013,5.61330655869503,0.983141707828597,95,0.0002698941768172,0.994354466769403,82.1,-7.209737325
El Salvador,SLV,2014,5.86687215376832,1.10569200116449,95.1,0.0002396688922374,1.02926980565408,83.8,0.908175866599279
El Salvador,SLV,2015,5.52976674016479,0.892310490073841,95.4,0,1.08925751620385,85.3,-5.499996228
El Salvador,SLV,2016,5.73215390739613,1.07763525247694,96,0,1.12218472808925,87,8.34920202432346
El Salvador,SLV,2017,5.39300914080881,0.940379867713477,96.8,9.1874532942447e-05,1.01189135135457,88.3,0.664127356187123
El Salvador,SLV,2018,5.13276852985202,0.7033559290927,97,0.0001389083303984,1.0867576221181,89.7,-2.726302513
El Salvador,SLV,2019,5.1464335217926,0.591845450093168,97.4,9.96961722062251e-05,1.24539973246518,90.9,1.03730301216835
El Salvador,SLV,2020,5.35480047301112,0.807389273863455,99.7,5.55754176596437e-05,1.28394933896855,91.9,-4.373149062
Iceland,ISL,2008,4.88550377633529,0.196,100,0,0.41572333593306,100,1.98721629938483
Iceland,ISL,2009,5.65061356255507,0.16299999999999998,100,0,0.552140509637013,100,0.808937514441709
Iceland,ISL,2010,6.29605303617456,0.23399999999999999,100,0,0.503691768458665,100,-10.68816164
Iceland,ISL,2011,6.45289952031794,0.0004519176647946,100,0,0.4388041109689,100,-5.739861583
Iceland,ISL,2012,6.58876484813849,0.0004112515543323,100,0,0.448533707497537,100,10.818128193921
Iceland,ISL,2013,5.84331755459358,0.0003861513504777,100,0,0.429242941192346,100,2.10374753708949
Iceland,ISL,2014,5.26716983872897,0.0003670724619222,100,0,0.408502921993988,100,-0.948975816
Iceland,ISL,2015,5.29091434268492,0.0003172194554898,100,0,0.432983934435252,100,4.6837327588246
Iceland,ISL,2016,4.57465693546236,0.0002646371448426,100,0,0.295239040412045,100,1.09034518344482
Iceland,ISL,2017,3.77800002570441,0.0002243015423301,100,0,0.260730609501946,100,0.0420920425305837
Iceland,ISL,2018,3.9051051347764,0.0002070913337854,100,0,0.267210307671359,100,6.60388247157238
Iceland,ISL,2019,4.36147902562661,0.0001096915891429,100,0,0.2714816621521,100,9.19065874579175
Iceland,ISL,2020,4.64718637570743,0.0001119978573398,100,0,0.288914449842013,100,-1.47749127
Moldova,MDA,2008,8.8109341724675,0.0687133886884892,99.1,0.0687133886884892,3.28957734212244,89,41.0266940857887
Moldova,MDA,2009,8.49746275029227,0.0484970639108176,99.2,0.0484970639108176,3.67220087344139,90.7,-9.949998042
Moldova,MDA,2010,11.1612572325879,0.0275451867856521,99.3,0.0275451867856521,3.17086880787916,92,7.38999999399448
Moldova,MDA,2011,11.3842525996445,0.0442682660168065,99.4,0.0442682660168065,2.76662029573609,93.1,5.09898760860146
Moldova,MDA,2012,10.4481727207152,0.0340268575101924,99.5,0.0340268575101924,2.65682079429802,94.1,-20.38706336
Moldova,MDA,2013,11.550361937388,0.0260040296873393,99.6,0.0260040296873393,2.23360032674535,94.9,46.8140190050012
Moldova,MDA,2014,14.0709569584487,0.0196559148790225,99.8,0.0196559148790225,2.51242336527064,95.65,8.59043781198829
Moldova,MDA,2015,12.8212557522034,0.0092422371314255,99.9,0.0092422371314255,3.4031655784393,96.1,-13.32684236
Moldova,MDA,2016,12.4797438509487,0.0058983062061705,99.9,0.0058983062061705,3.43201838597653,96.6,18.3860400935753
Moldova,MDA,2017,12.1995910772854,0.0063430936394333,100,0.0063430936394333,2.95062272287926,96.8,4.92191132118039
Moldova,MDA,2018,10.1468784571365,0.0089101314709728,100,0.0089101314709728,2.78637420699498,97,-4.904478244
Moldova,MDA,2019,10.1608126286441,0.0071843070704189,100,0.0071843070704189,2.86856741982986,97.3,0.212309734803171
Moldova,MDA,2020,9.36669201380178,0.0044330614455617,100,0.0044330614455617,2.74113479705248,97.4,-29.39405059
Slovak Republic,SVK,2008,2.36047432017713,0.0410293258523693,100,0.0365028644374685,1.00413552941171,100,20.2249858984936
Slovak Republic,SVK,2009,1.90942987698677,0.0152813660753904,100,0.0140628983221781,1.05313325788926,100,-5.272196999
Slovak Republic,SVK,2010,1.4985946805378,0.0321722518995709,100,0.021762703428359,1.13427625672212,100,-19.26048747
Slovak Republic,SVK,2011,1.79373080653758,0.0380879194857856,100,0.0269933548663592,1.05490739067516,100,17.201132554617
Slovak Republic,SVK,2012,1.79463304702131,0.0309477607679684,100,0.0170762001633895,1.08023446966805,100,-2.090211512
Slovak Republic,SVK,2013,2.07432555568651,0.0187043848731649,100,0.0098818928496342,1.083567534,100,21.1975742179717
Slovak Republic,SVK,2014,2.6149279736894,0.0146773056263265,100,0.0065813200995788,1.0219317618388,100,35.4083567021462
Slovak Republic,SVK,2015,2.04596984034113,0.0130100382101984,100,0.0041681378192594,1.23281903865942,100,-17.96486246
Slovak Republic,SVK,2016,2.06264218897129,0.0121063013208972,100,0.0032964551552412,1.29158461212741,100,7.19448036010061
Slovak Republic,SVK,2017,1.84814166887456,0.0132106777240566,100,0.0051370837563603,1.33771650651764,100,-9.541557291
Slovak Republic,SVK,2018,2.00932916157168,0.0120476347703202,100,0.0040836315190446,1.23761906212316,100,20.3766262259294
Slovak Republic,SVK,2019,1.6170097133415,0.0094877126665309,100,0.0036289229407866,1.22831910340203,100,-15.7662043
Slovak Republic,SVK,2020,1.72917824309886,0.0077803922277313,100,0.0012543709099194,1.16228011646058,100,9.59522959970487
